Employee_ID,year_month,Annual_load_cost_per_month
79,2006-05,10937
79,2006-06,10937
79,2006-07,10937
79,2006-08,10937
79,2006-09,10937
79,2006-10,10937
79,2006-11,10937
79,2006-12,10937
79,2007-01,10937
79,2007-02,11304
79,2007-03,11304
79,2007-04,11304
79,2007-05,11304
79,2007-06,11304
79,2007-07,11304
79,2007-08,11304
79,2007-09,11304
79,2007-10,11304
79,2007-11,11304
79,2007-12,11304
79,2008-01,11304
79,2008-02,11304
79,2008-03,11304
79,2008-04,11304
79,2008-05,11304
79,2008-06,11304
79,2008-07,11304
79,2008-08,11304
79,2008-09,11304
79,2008-10,11304
79,2008-11,11304
79,2008-12,11304
79,2009-01,11304
79,2009-02,11304
79,2009-03,11304
79,2009-04,11304
79,2009-05,11304
79,2009-06,11304
79,2009-07,11304
79,2009-08,11304
79,2009-09,11304
79,2009-10,11304
79,2009-11,11304
79,2009-12,11304
79,2010-01,11304
79,2010-02,11304
79,2010-03,11304
79,2010-04,11304
79,2010-05,11304
79,2010-06,11304
79,2010-07,11304
79,2010-08,11304
79,2010-09,11304
79,2010-10,11304
79,2010-11,11304
79,2010-12,11304
79,2011-01,11304
79,2011-02,11304
79,2011-03,11304
79,2011-04,11304
79,2011-05,11304
79,2011-06,11304
79,2011-07,11304
79,2011-08,11304
79,2011-09,16695.18
79,2011-10,16695.18
79,2011-11,16695.18
79,2011-12,16695.18
79,2012-01,16695.18
79,2012-02,16695.18
79,2012-03,16695.18
79,2012-04,16695.18
79,2012-05,16695.18
79,2012-06,16695.18
79,2012-07,16695.18
79,2012-08,16695.18
79,2012-09,16695.18
79,2012-10,16695.18
79,2012-11,16695.18
79,2012-12,16695.18
79,2013-01,16695.18
79,2013-02,16695.18
79,2013-03,16695.18
79,2013-04,16695.18
79,2013-05,16695.18
79,2013-06,16695.18
79,2013-07,16695.18
79,2013-08,16695.18
79,2013-09,16695.18
79,2013-10,16695.18
79,2013-11,16695.18
79,2013-12,16695.18
79,2014-01,16695.18
79,2014-02,16695.18
79,2014-03,16695.18
79,2014-04,16695.18
79,2014-05,16695.18
79,2014-06,16695.18
79,2014-07,16695.18
79,2014-08,16695.18
79,2014-09,16695.18
79,2014-10,16695.18
79,2014-11,16695.18
79,2014-12,16695.18
79,2015-01,16695.18
79,2015-02,16695.18
79,2015-03,16695.18
79,2015-04,16695.18
79,2015-05,16695.18
79,2015-06,16695.18
79,2015-07,16695.18
79,2015-08,16695.18
79,2015-09,16695.18
79,2015-10,16695.18
79,2015-11,16695.18
79,2015-12,16695.18
79,2016-01,16695.18
79,2016-02,16695.18
79,2016-03,16695.18
79,2016-04,16695.18
79,2016-05,16695.18
79,2016-06,16695.18
79,2016-07,16695.18
79,2016-08,16695.18
79,2016-09,16695.18
79,2016-10,16695.18
79,2016-11,16695.18
79,2016-12,16695.18
79,2017-01,16695.18
79,2017-02,16695.18
79,2017-03,16695.18
79,2017-04,16695.18
79,2017-05,16695.18
79,2017-06,16695.18
79,2017-07,16695.18
79,2017-08,16695.18
79,2017-09,16695.18
79,2017-10,16695.18
79,2017-11,16695.18
79,2017-12,16695.18
79,2018-01,16695.18
79,2018-02,16695.18
79,2018-03,16695.18
79,2018-04,16695.18
79,2018-05,16695.18
79,2018-06,16695.18
79,2018-07,16695.18
79,2018-08,16695.18
79,2018-09,16695.18
79,2018-10,16695.18
79,2018-11,16695.18
79,2018-12,16695.18
79,2019-01,16695.18
79,2019-02,16695.18
79,2019-03,16695.18
79,2019-04,16695.18
79,2019-05,16695.18
79,2019-06,16695.18
79,2019-07,16695.18
79,2019-08,16695.18
79,2019-09,16695.18
79,2019-10,16695.18
79,2019-11,16695.18
79,2019-12,16695.18
79,2020-01,16695.18
79,2020-02,16695.18
79,2020-03,16695.18
79,2020-04,16695.18
79,2020-05,16695.18
79,2020-06,16695.18
79,2020-07,16695.18
79,2020-08,16695.18
79,2020-09,16695.18
79,2020-10,16695.18
79,2020-11,16695.18
79,2020-12,16695.18
79,2021-01,16695.18
79,2021-02,16695.18
79,2021-03,16695.18
79,2021-04,16695.18
79,2021-05,16695.18
79,2021-06,16695.18
79,2021-07,16695.18
79,2021-08,16695.18
79,2021-09,16695.18
79,2021-10,16695.18
79,2021-11,16695.18
79,2021-12,16695.18
79,2022-01,16695.18
79,2022-02,16695.18
79,2022-03,16695.18
79,2022-04,16695.18
79,2022-05,16695.18
79,2022-06,16695.18
79,2022-07,16695.18
79,2022-08,16695.18
79,2022-09,16695.18
79,2022-10,16695.18
79,2022-11,16695.18
79,2022-12,16695.18
79,2023-01,16695.18
79,2023-02,16695.18
79,2023-03,16695.18
79,2023-04,16695.18
79,2023-05,16695.18
79,2023-06,16695.18
79,2023-07,16695.18
79,2023-08,16695.18
79,2023-09,16695.18
79,2023-10,16695.18
79,2023-11,16695.18
79,2023-12,16695.18
79,2024-01,16695.18
79,2024-02,16695.18
79,2024-03,16695.18
79,2024-04,16695.18
79,2024-05,16695.18
79,2024-06,16695.18
79,2024-07,16695.18
79,2024-08,16695.18
79,2024-09,16695.18
79,2024-10,16695.18
79,2024-11,16695.18
79,2024-12,16695.18
79,2025-01,16695.18
79,2025-02,16695.18
79,2025-03,16695.18
79,2025-04,16695.18
79,2025-05,16695.18
79,2025-06,16695.18
80,2000-07,5012
80,2000-08,5012
80,2000-09,5012
80,2000-10,5523
80,2000-11,5523
80,2000-12,5523
80,2001-01,5523
80,2001-02,5523
80,2001-03,5523
80,2001-04,5523
80,2001-05,5523
80,2001-06,5523
80,2001-07,5523
80,2001-08,5523
80,2001-09,5523
80,2001-10,5523
80,2001-11,5523
80,2001-12,5523
80,2002-01,5523
80,2002-02,5523
80,2002-03,5523
80,2002-04,5523
80,2002-05,5523
80,2002-06,5523
80,2002-07,5523
80,2002-08,5523
80,2002-09,5523
80,2002-10,5523
80,2002-11,5523
80,2002-12,5523
80,2003-01,5523
80,2003-02,5523
80,2003-03,5523
80,2003-04,5523
80,2003-05,5523
80,2003-06,5523
80,2003-07,5523
80,2003-08,5523
80,2003-09,5523
80,2003-10,5611
80,2003-11,5611
80,2003-12,5611
80,2004-01,5611
80,2004-02,5611
80,2004-03,5611
80,2004-04,5611
80,2004-05,5611
80,2004-06,5611
80,2004-07,5611
80,2004-08,5611
80,2004-09,5611
80,2004-10,5611
80,2004-11,5611
80,2004-12,5611
80,2005-01,5611
80,2005-02,5611
80,2005-03,5611
80,2005-04,5611
80,2005-05,5611
80,2005-06,5611
80,2005-07,5611
80,2005-08,5611
80,2005-09,5611
80,2005-10,5611
80,2005-11,5611
80,2005-12,5611
80,2006-01,5611
80,2006-02,5611
80,2006-03,5611
80,2006-04,5611
80,2006-05,5611
80,2006-06,5611
80,2006-07,5611
80,2006-08,5611
80,2006-09,5611
80,2006-10,5611
80,2006-11,5611
80,2006-12,5611
80,2007-01,5611
80,2007-02,5611
80,2007-03,5611
80,2007-04,5611
80,2007-05,5611
80,2007-06,5611
80,2007-07,5611
80,2007-08,5611
80,2007-09,5611
80,2007-10,5611
80,2007-11,5611
80,2007-12,5611
80,2008-01,5611
80,2008-02,5611
80,2008-03,5611
80,2008-04,5611
80,2008-05,5611
80,2008-06,5611
80,2008-07,5611
80,2008-08,5611
80,2008-09,5611
80,2008-10,5611
80,2008-11,5611
80,2008-12,5611
80,2009-01,5611
80,2009-02,5611
80,2009-03,5687
80,2009-04,5687
80,2009-05,5687
80,2009-06,5687
80,2009-07,5687
80,2009-08,5687
80,2009-09,5734
80,2009-10,5734
80,2009-11,5734
80,2009-12,5734
80,2010-01,5734
80,2010-02,5734
80,2010-03,5734
80,2010-04,5734
80,2010-05,5734
80,2010-06,5734
80,2010-07,5734
80,2010-08,5734
80,2010-09,5734
80,2010-10,5734
80,2010-11,5734
80,2010-12,5734
80,2011-01,5734
80,2011-02,5734
80,2011-03,5734
80,2011-04,5734
80,2011-05,5734
80,2011-06,5734
80,2011-07,5734
80,2011-08,5734
80,2011-09,5734
80,2011-10,5734
80,2011-11,5734
80,2011-12,5734
80,2012-01,5734
80,2012-02,5734
80,2012-03,5734
80,2012-04,5734
80,2012-05,5734
80,2012-06,5734
80,2012-07,5734
80,2012-08,5734
80,2012-09,5734
80,2012-10,5734
80,2012-11,5734
80,2012-12,5734
80,2013-01,5734
80,2013-02,5734
80,2013-03,5734
80,2013-04,5734
80,2013-05,5734
80,2013-06,5734
80,2013-07,5734
80,2013-08,5734
80,2013-09,5734
80,2013-10,5734
80,2013-11,5734
80,2013-12,5734
80,2014-01,5734
80,2014-02,5734
80,2014-03,5734
80,2014-04,5734
80,2014-05,5734
80,2014-06,5734
80,2014-07,5734
80,2014-08,5734
80,2014-09,5734
80,2014-10,5734
80,2014-11,5734
80,2014-12,5734
80,2015-01,5734
80,2015-02,5734
80,2015-03,5734
80,2015-04,5734
80,2015-05,5734
80,2015-06,5734
80,2015-07,5734
80,2015-08,5734
80,2015-09,5734
80,2015-10,5734
80,2015-11,5734
80,2015-12,5734
80,2016-01,5734
80,2016-02,5734
80,2016-03,5734
80,2016-04,5734
80,2016-05,5734
80,2016-06,5734
80,2016-07,5734
80,2016-08,5734
80,2016-09,5734
80,2016-10,6016
80,2016-11,6016
80,2016-12,6016
80,2017-01,6016
80,2017-02,6016
80,2017-03,6016
80,2017-04,6016
80,2017-05,6016
80,2017-06,6016
80,2017-07,6016
80,2017-08,6016
80,2017-09,6016
80,2017-10,6016
80,2017-11,6016
80,2017-12,6016
80,2018-01,6016
80,2018-02,6016
80,2018-03,6016
80,2018-04,6016
80,2018-05,6016
80,2018-06,6016
80,2018-07,6016
80,2018-08,6016
80,2018-09,6016
80,2018-10,6016
80,2018-11,6016
80,2018-12,6016
80,2019-01,6016
80,2019-02,6016
80,2019-03,6016
80,2019-04,6016
80,2019-05,6016
80,2019-06,6016
80,2019-07,6016
80,2019-08,6016
80,2019-09,6016
80,2019-10,6016
80,2019-11,6016
80,2019-12,6016
80,2020-01,6016
80,2020-02,6016
80,2020-03,6016
80,2020-04,6016
80,2020-05,6016
80,2020-06,6016
80,2020-07,6016
80,2020-08,6016
80,2020-09,6016
80,2020-10,6016
80,2020-11,6016
80,2020-12,6016
80,2021-01,6016
80,2021-02,6016
80,2021-03,6016
80,2021-04,6016
80,2021-05,6016
80,2021-06,6016
80,2021-07,6016
80,2021-08,6016
80,2021-09,6016
80,2021-10,6016
80,2021-11,6016
80,2021-12,6016
80,2022-01,6016
80,2022-02,6016
80,2022-03,6016
80,2022-04,6016
80,2022-05,6016
80,2022-06,6016
80,2022-07,6016
80,2022-08,6016
80,2022-09,6016
80,2022-10,6016
80,2022-11,6016
80,2022-12,6016
80,2023-01,6016
80,2023-02,6016
80,2023-03,6016
80,2023-04,6016
80,2023-05,6016
80,2023-06,6016
80,2023-07,6016
80,2023-08,6016
80,2023-09,6016
80,2023-10,6016
80,2023-11,6016
80,2023-12,6016
80,2024-01,6016
80,2024-02,6016
80,2024-03,6016
80,2024-04,6016
80,2024-05,6016
80,2024-06,6016
80,2024-07,6016
80,2024-08,6016
80,2024-09,6016
80,2024-10,6016
80,2024-11,6016
80,2024-12,6016
80,2025-01,8378.78
80,2025-02,8378.78
80,2025-03,8378.78
80,2025-04,8378.78
80,2025-05,8378.78
80,2025-06,8378.78
81,2000-07,5962
81,2000-08,5962
81,2000-09,5962
81,2000-10,5962
81,2000-11,5962
81,2000-12,5962
81,2001-01,5962
81,2001-02,5962
81,2001-03,5962
81,2001-04,5962
81,2001-05,5962
81,2001-06,5962
81,2001-07,5962
81,2001-08,5962
81,2001-09,5962
81,2001-10,5962
81,2001-11,5962
81,2001-12,5962
81,2002-01,5962
81,2002-02,5962
81,2002-03,5962
81,2002-04,5962
81,2002-05,5962
81,2002-06,5962
81,2002-07,5962
81,2002-08,5962
81,2002-09,5962
81,2002-10,5962
81,2002-11,5962
81,2002-12,5962
81,2003-01,5962
81,2003-02,5962
81,2003-03,5962
81,2003-04,5962
81,2003-05,5962
81,2003-06,5962
81,2003-07,5962
81,2003-08,5962
81,2003-09,5962
81,2003-10,5962
81,2003-11,5962
81,2003-12,5962
81,2004-01,5962
81,2004-02,5962
81,2004-03,5962
81,2004-04,5962
81,2004-05,5962
81,2004-06,5962
81,2004-07,5962
81,2004-08,5962
81,2004-09,5962
81,2004-10,5962
81,2004-11,5962
81,2004-12,5962
81,2005-01,5962
81,2005-02,5962
81,2005-03,5962
81,2005-04,5962
81,2005-05,5962
81,2005-06,5962
81,2005-07,5962
81,2005-08,5962
81,2005-09,5962
81,2005-10,5962
81,2005-11,5962
81,2005-12,5962
81,2006-01,5962
81,2006-02,5962
81,2006-03,5962
81,2006-04,5962
81,2006-05,5962
81,2006-06,5962
81,2006-07,5962
81,2006-08,5962
81,2006-09,5962
81,2006-10,5962
81,2006-11,5962
81,2006-12,5962
81,2007-01,5962
81,2007-02,5962
81,2007-03,5962
81,2007-04,5962
81,2007-05,5962
81,2007-06,5962
81,2007-07,6073
81,2007-08,6073
81,2007-09,6073
81,2007-10,6073
81,2007-11,6073
81,2007-12,6073
81,2008-01,6073
81,2008-02,6073
81,2008-03,6073
81,2008-04,6073
81,2008-05,6073
81,2008-06,6073
81,2008-07,6073
81,2008-08,6073
81,2008-09,6073
81,2008-10,6073
81,2008-11,6073
81,2008-12,6073
81,2009-01,6073
81,2009-02,6073
81,2009-03,6073
81,2009-04,6073
81,2009-05,6073
81,2009-06,6073
81,2009-07,6073
81,2009-08,6073
81,2009-09,6073
81,2009-10,6073
81,2009-11,6073
81,2009-12,6073
81,2010-01,6073
81,2010-02,6073
81,2010-03,6073
81,2010-04,6073
81,2010-05,6073
81,2010-06,6073
81,2010-07,6073
81,2010-08,6073
81,2010-09,6073
81,2010-10,6073
81,2010-11,8814.61
81,2010-12,8814.61
81,2011-01,8814.61
81,2011-02,8814.61
81,2011-03,8814.61
81,2011-04,8814.61
81,2011-05,8814.61
81,2011-06,8814.61
81,2011-07,8814.61
81,2011-08,8814.61
81,2011-09,8814.61
81,2011-10,8814.61
81,2011-11,8814.61
81,2011-12,8814.61
81,2012-01,8814.61
81,2012-02,8814.61
81,2012-03,8814.61
81,2012-04,8814.61
81,2012-05,8814.61
81,2012-06,8814.61
81,2012-07,8814.61
81,2012-08,8814.61
81,2012-09,8814.61
81,2012-10,8814.61
81,2012-11,8814.61
81,2012-12,8814.61
81,2013-01,8814.61
81,2013-02,8814.61
81,2013-03,8814.61
81,2013-04,8814.61
81,2013-05,8814.61
81,2013-06,8814.61
81,2013-07,8814.61
81,2013-08,8814.61
81,2013-09,8814.61
81,2013-10,8814.61
81,2013-11,8814.61
81,2013-12,8814.61
81,2014-01,8814.61
81,2014-02,8814.61
81,2014-03,8814.61
81,2014-04,8814.61
81,2014-05,8814.61
81,2014-06,8814.61
81,2014-07,8814.61
81,2014-08,8814.61
81,2014-09,8814.61
81,2014-10,8814.61
81,2014-11,8814.61
81,2014-12,8814.61
81,2015-01,8814.61
81,2015-02,8814.61
81,2015-03,8814.61
81,2015-04,8814.61
81,2015-05,8814.61
81,2015-06,8814.61
81,2015-07,8814.61
81,2015-08,8814.61
81,2015-09,8814.61
81,2015-10,8814.61
81,2015-11,8814.61
81,2015-12,8814.61
81,2016-01,8814.61
81,2016-02,8814.61
81,2016-03,8814.61
81,2016-04,8814.61
81,2016-05,8814.61
81,2016-06,8814.61
81,2016-07,8814.61
81,2016-08,8814.61
81,2016-09,8814.61
81,2016-10,8814.61
81,2016-11,8814.61
81,2016-12,8814.61
81,2017-01,8814.61
81,2017-02,8814.61
81,2017-03,8814.61
81,2017-04,8814.61
81,2017-05,8814.61
81,2017-06,8814.61
81,2017-07,8814.61
81,2017-08,8814.61
81,2017-09,8814.61
81,2017-10,8814.61
81,2017-11,8814.61
81,2017-12,8814.61
81,2018-01,8814.61
81,2018-02,8814.61
81,2018-03,8814.61
81,2018-04,8814.61
81,2018-05,8814.61
81,2018-06,8814.61
81,2018-07,8814.61
81,2018-08,8814.61
81,2018-09,8814.61
81,2018-10,8814.61
81,2018-11,8814.61
81,2018-12,8814.61
81,2019-01,8814.61
81,2019-02,8814.61
81,2019-03,8814.61
81,2019-04,8814.61
81,2019-05,8814.61
81,2019-06,8814.61
81,2019-07,8814.61
81,2019-08,8814.61
81,2019-09,8814.61
81,2019-10,8814.61
81,2019-11,8814.61
81,2019-12,8814.61
81,2020-01,8814.61
81,2020-02,8814.61
81,2020-03,8814.61
81,2020-04,8814.61
81,2020-05,8814.61
81,2020-06,8814.61
81,2020-07,8814.61
81,2020-08,8814.61
81,2020-09,8814.61
81,2020-10,8814.61
81,2020-11,8814.61
81,2020-12,8814.61
81,2021-01,8814.61
81,2021-02,8814.61
81,2021-03,8814.61
81,2021-04,8814.61
81,2021-05,8814.61
81,2021-06,8814.61
81,2021-07,8814.61
81,2021-08,8814.61
81,2021-09,8814.61
81,2021-10,8814.61
81,2021-11,8814.61
81,2021-12,8814.61
81,2022-01,8814.61
81,2022-02,8814.61
81,2022-03,8814.61
81,2022-04,8814.61
81,2022-05,8814.61
81,2022-06,8814.61
81,2022-07,8814.61
81,2022-08,8814.61
81,2022-09,8814.61
81,2022-10,8814.61
81,2022-11,8814.61
81,2022-12,8814.61
81,2023-01,8814.61
81,2023-02,8814.61
81,2023-03,8814.61
81,2023-04,8814.61
81,2023-05,8814.61
81,2023-06,8814.61
81,2023-07,8814.61
81,2023-08,8814.61
81,2023-09,8814.61
81,2023-10,8814.61
81,2023-11,8814.61
81,2023-12,8814.61
81,2024-01,8814.61
81,2024-02,8814.61
81,2024-03,8814.61
81,2024-04,8814.61
81,2024-05,8814.61
81,2024-06,8814.61
81,2024-07,8814.61
81,2024-08,8814.61
81,2024-09,8814.61
81,2024-10,8814.61
81,2024-11,8814.61
81,2024-12,8814.61
81,2025-01,8814.61
81,2025-02,8814.61
81,2025-03,8814.61
81,2025-04,8814.61
81,2025-05,8814.61
81,2025-06,8814.61
82,2000-07,5449
82,2000-08,5449
82,2000-09,5449
82,2000-10,5449
82,2000-11,5449
82,2000-12,5449
82,2001-01,5449
82,2001-02,5449
82,2001-03,5449
82,2001-04,5449
82,2001-05,5449
82,2001-06,5449
82,2001-07,5449
82,2001-08,5449
82,2001-09,5449
82,2001-10,5582
82,2001-11,5582
82,2001-12,5582
82,2002-01,5582
82,2002-02,5582
82,2002-03,5582
82,2002-04,5582
82,2002-05,5582
82,2002-06,5582
82,2002-07,5582
82,2002-08,5582
82,2002-09,5582
82,2002-10,5582
82,2002-11,5582
82,2002-12,5582
82,2003-01,5582
82,2003-02,5582
82,2003-03,5582
82,2003-04,5582
82,2003-05,5582
82,2003-06,5582
82,2003-07,5582
82,2003-08,5582
82,2003-09,5582
82,2003-10,5582
82,2003-11,5582
82,2003-12,5582
82,2004-01,5582
82,2004-02,5582
82,2004-03,5582
82,2004-04,5582
82,2004-05,5582
82,2004-06,5582
82,2004-07,5582
82,2004-08,5582
82,2004-09,5582
82,2004-10,5582
82,2004-11,5582
82,2004-12,5582
82,2005-01,5582
82,2005-02,5582
82,2005-03,5582
82,2005-04,5582
82,2005-05,5582
82,2005-06,5582
82,2005-07,5582
82,2005-08,5582
82,2005-09,5582
82,2005-10,5582
82,2005-11,5582
82,2005-12,5582
82,2006-01,5866
82,2006-02,5866
82,2006-03,5866
82,2006-04,5866
82,2006-05,5866
82,2006-06,5866
82,2006-07,5866
82,2006-08,5866
82,2006-09,5866
82,2006-10,5866
82,2006-11,5866
82,2006-12,5866
82,2007-01,5866
82,2007-02,5866
82,2007-03,5866
82,2007-04,5866
82,2007-05,5866
82,2007-06,5866
82,2007-07,5866
82,2007-08,6125
82,2007-09,6125
82,2007-10,6125
82,2007-11,6125
82,2007-12,6125
82,2008-01,6125
82,2008-02,6125
82,2008-03,6125
82,2008-04,6125
82,2008-05,6125
82,2008-06,6125
82,2008-07,6125
82,2008-08,6125
82,2008-09,6125
82,2008-10,6125
82,2008-11,6125
82,2008-12,6125
82,2009-01,6125
82,2009-02,6125
82,2009-03,6125
82,2009-04,6125
82,2009-05,6125
82,2009-06,6125
82,2009-07,6125
82,2009-08,6125
82,2009-09,6125
82,2009-10,6125
82,2009-11,6125
82,2009-12,6125
82,2010-01,6125
82,2010-02,6125
82,2010-03,6125
82,2010-04,6125
82,2010-05,6125
82,2010-06,6125
82,2010-07,6125
82,2010-08,6125
82,2010-09,6125
82,2010-10,6125
82,2010-11,6125
82,2010-12,6125
82,2011-01,6125
82,2011-02,6125
82,2011-03,6125
82,2011-04,6125
82,2011-05,6125
82,2011-06,6125
82,2011-07,6125
82,2011-08,6125
82,2011-09,6125
82,2011-10,6125
82,2011-11,6125
82,2011-12,6125
82,2012-01,6125
82,2012-02,6125
82,2012-03,6125
82,2012-04,6125
82,2012-05,6125
82,2012-06,6125
82,2012-07,6125
82,2012-08,6125
82,2012-09,6125
82,2012-10,6125
82,2012-11,6125
82,2012-12,6125
82,2013-01,6125
82,2013-02,6125
82,2013-03,6125
82,2013-04,6125
82,2013-05,6125
82,2013-06,6125
82,2013-07,6125
82,2013-08,6125
82,2013-09,6125
82,2013-10,6125
82,2013-11,6125
82,2013-12,6125
82,2014-01,6125
82,2014-02,6125
82,2014-03,6125
82,2014-04,6125
82,2014-05,6125
82,2014-06,6125
82,2014-07,6125
82,2014-08,6125
82,2014-09,6125
82,2014-10,6125
82,2014-11,6125
82,2014-12,6125
82,2015-01,6125
82,2015-02,6125
82,2015-03,6125
82,2015-04,6125
82,2015-05,6125
82,2015-06,6125
82,2015-07,6125
82,2015-08,6125
82,2015-09,6125
82,2015-10,6125
82,2015-11,6125
82,2015-12,6125
82,2016-01,6145
82,2016-02,6145
82,2016-03,6145
82,2016-04,6145
82,2016-05,6145
82,2016-06,6145
82,2016-07,6145
82,2016-08,6145
82,2016-09,6145
82,2016-10,6145
82,2016-11,6145
82,2016-12,6145
82,2017-01,6145
82,2017-02,6145
82,2017-03,6145
82,2017-04,6145
82,2017-05,8814.61
82,2017-06,8814.61
82,2017-07,8814.61
82,2017-08,8814.61
82,2017-09,8814.61
82,2017-10,8814.61
82,2017-11,8814.61
82,2017-12,8814.61
82,2018-01,8814.61
82,2018-02,8814.61
82,2018-03,8814.61
82,2018-04,8814.61
82,2018-05,8814.61
82,2018-06,8814.61
82,2018-07,8814.61
82,2018-08,8814.61
82,2018-09,8814.61
82,2018-10,8814.61
82,2018-11,8814.61
82,2018-12,8814.61
82,2019-01,8814.61
82,2019-02,8814.61
82,2019-03,8814.61
82,2019-04,8814.61
82,2019-05,8814.61
82,2019-06,8814.61
82,2019-07,8814.61
82,2019-08,8814.61
82,2019-09,8814.61
82,2019-10,8814.61
82,2019-11,8814.61
82,2019-12,8814.61
82,2020-01,8814.61
82,2020-02,8814.61
82,2020-03,8814.61
82,2020-04,8814.61
82,2020-05,8814.61
82,2020-06,8814.61
82,2020-07,8814.61
82,2020-08,8814.61
82,2020-09,8814.61
82,2020-10,8814.61
82,2020-11,8814.61
82,2020-12,8814.61
82,2021-01,8814.61
82,2021-02,8814.61
82,2021-03,8814.61
82,2021-04,8814.61
82,2021-05,8814.61
82,2021-06,8814.61
82,2021-07,8814.61
82,2021-08,8814.61
82,2021-09,8814.61
82,2021-10,8814.61
82,2021-11,8814.61
82,2021-12,8814.61
82,2022-01,8814.61
82,2022-02,8814.61
82,2022-03,8814.61
82,2022-04,8814.61
82,2022-05,8814.61
82,2022-06,8814.61
82,2022-07,8814.61
82,2022-08,8814.61
82,2022-09,8814.61
82,2022-10,8814.61
82,2022-11,8814.61
82,2022-12,8814.61
82,2023-01,8814.61
82,2023-02,8814.61
82,2023-03,8814.61
82,2023-04,8814.61
82,2023-05,8814.61
82,2023-06,8814.61
82,2023-07,8814.61
82,2023-08,8814.61
82,2023-09,8814.61
82,2023-10,8814.61
82,2023-11,8814.61
82,2023-12,8814.61
82,2024-01,8814.61
82,2024-02,8814.61
82,2024-03,8814.61
82,2024-04,8814.61
82,2024-05,8814.61
82,2024-06,8814.61
82,2024-07,8814.61
82,2024-08,8814.61
82,2024-09,8814.61
82,2024-10,8814.61
82,2024-11,8814.61
82,2024-12,8814.61
82,2025-01,8814.61
82,2025-02,8814.61
82,2025-03,8814.61
82,2025-04,8814.61
82,2025-05,8814.61
82,2025-06,8814.61
83,2000-07,5877
83,2000-08,5877
83,2000-09,5877
83,2000-10,5877
83,2000-11,5877
83,2000-12,5877
83,2001-01,5877
83,2001-02,5877
83,2001-03,5877
83,2001-04,5877
83,2001-05,5877
83,2001-06,5877
83,2001-07,5877
83,2001-08,5877
83,2001-09,5877
83,2001-10,5877
83,2001-11,5877
83,2001-12,5877
83,2002-01,5877
83,2002-02,5877
83,2002-03,5877
83,2002-04,5877
83,2002-05,5877
83,2002-06,5877
83,2002-07,5877
83,2002-08,5877
83,2002-09,5877
83,2002-10,5877
83,2002-11,5877
83,2002-12,5877
83,2003-01,5877
83,2003-02,5877
83,2003-03,5877
83,2003-04,5877
83,2003-05,5877
83,2003-06,5877
83,2003-07,5877
83,2003-08,5877
83,2003-09,5877
83,2003-10,5877
83,2003-11,5877
83,2003-12,5877
83,2004-01,5877
83,2004-02,5877
83,2004-03,5877
83,2004-04,5877
83,2004-05,5877
83,2004-06,5877
83,2004-07,5877
83,2004-08,5877
83,2004-09,5877
83,2004-10,5877
83,2004-11,5877
83,2004-12,5877
83,2005-01,5877
83,2005-02,5877
83,2005-03,5877
83,2005-04,5877
83,2005-05,5877
83,2005-06,5877
83,2005-07,5877
83,2005-08,5877
83,2005-09,5877
83,2005-10,5877
83,2005-11,5877
83,2005-12,5877
83,2006-01,5877
83,2006-02,5877
83,2006-03,5877
83,2006-04,5877
83,2006-05,5877
83,2006-06,5877
83,2006-07,5877
83,2006-08,5877
83,2006-09,5877
83,2006-10,5877
83,2006-11,5877
83,2006-12,5877
83,2007-01,5877
83,2007-02,5877
83,2007-03,5877
83,2007-04,5877
83,2007-05,5877
83,2007-06,5877
83,2007-07,5877
83,2007-08,5877
83,2007-09,5877
83,2007-10,5877
83,2007-11,5877
83,2007-12,5877
83,2008-01,5877
83,2008-02,5877
83,2008-03,5877
83,2008-04,5877
83,2008-05,5877
83,2008-06,5877
83,2008-07,5877
83,2008-08,5877
83,2008-09,5877
83,2008-10,5877
83,2008-11,5877
83,2008-12,5877
83,2009-01,5877
83,2009-02,5877
83,2009-03,5877
83,2009-04,5877
83,2009-05,5877
83,2009-06,5877
83,2009-07,5877
83,2009-08,5877
83,2009-09,5877
83,2009-10,5877
